uuid,date,review,rating
21ca878b-662e-4af1-b3cc-3aecd51b8090,2022-08-11 21:45:24,I have been using tinder off and on for a while now and now that I’m single I thought I’d give it a try again and even payed for tinder platinum but I had like 40 matches and it asked me to verify that I’m human and I did it but it just kept redoing it over and over again so now I can’t even open my account because even tho laugh I get every one right it won’t verify that I’m human. I have selected at least 50 frogs 100 chickens and like 200 kangaroos and it’s just annoying I want to be able to talk to the people I match with.,1
3556cac2-22cd-473f-b7ac-33b7b05d35eb,2023-09-14 02:07:03,"So I have never used tinder before and the one time I’ve been to sign up for account is already told me that I made account, but was banned so after some struggling I decided to just message customer service to tell them what’s going on saying that someone must’ve use my phone number to sign up for account to do bad stuff with it but all I was told was that there’s nothing they could do about it. I get there trying to make it more safe to people, but if there’s actual proof of people getting their phone number is put onto the app without their permission then they should find a way to fix it😒",1
a003780c-7023-4fb3-992c-6062cf5674bd,2021-12-15 12:08:59,"Looking to sell or buy drugs is ok on this app, looking for friends that have similar hobbies will get you banned without explanation. 

Tinder is a company that prides itself on its pseudo-guidelines. Be advised that Tinder does not care if a report is false they will ban you without providing explanation except an ambiguous “community guideline violation”. They are the epitome of the Web 2.0 company who provides near zero technical and or customer support and does so through automated means. 

They don’t care if you’re a paying member, you will receive the same level of disrespect.

Ban accounts asking for illicit drugs: ❌
Ban accounts selling illicit drugs: ❌
Legally peruse services scraping user data for their own sites: ❌
Ban an account with no guideline violations: ✅ 

This should all be evident as Tinder executives have received lawsuits for sexist, racist and other harassing comments to female employees, as such the same mentality carries into the app process.

I am also near certain that notifications are fluffed until you pay then suddenly all those “unknown” matches disappear. It’s a company with dark patterns who has capitalized on providing no support for their product, enabling federal crimes and has done near zero to ascertain the safety of its user base when meeting with strangers.",1
4be02154-3d83-482f-b782-8d809fa8e1ac,2023-09-18 01:59:43,"I literally had the app for a day and a half and was talking to this one dude and was really taking interest and just when we were about to swap numbers, the screen loads and says I’m banned and I know it was probably one of the salty dudes I left on read but it’s not like they gave a warning or red flag they just straight banned me and I still don’t know why. They could have at least explained why but all I want is that guys number I don’t care about nothing else.😂🙄",1
736953d4-f05c-4a22-9210-1edda646ba6c,2022-03-01 16:53:54,"I like the app cause it gives me something to do when I have nothing to do, but the pricing needs to be changed and lowered and I feel that I shouldn’t have to pay to see who likes me if I have limited swipes because that’s a little messed up in my book",5
3d498370-c9b6-4f29-98ae-6ac5a5ede729,2022-02-24 19:40:43,"So I had tinder for maybe a week… I met quite a few people on it, in a week I had 136 matches… that being said my tinder randomly started acting up one day and people I was swiping right on were constantly re appearing on my feed, no one from my area was showing up, I wasn’t getting any messages or matches and so I deleted the app and re-downloaded it thinking it would help… it did not… I redownloaded it and still nothing, but I added my Instagram to it and it was fine, but still no matches and still no messages. I thought maybe logging out and logging back in would help as well so when I tried that and went to go back it, it said I was banned, for violating community guidelines and that the decision was final. I have no idea what guideline I violated, and they won’t tell me… All and all I’m very upset as I only had it a week and can now no longer use it when I didn’t think I had broken any of the violations…",2
daa859f5-ecf1-4b5a-9275-a3ad67ca336c,2023-05-21 21:09:55,"This app is filled with a lot of profiles of hookers women who will hit you up and ask you for money for sex the community guidelines clearly claim that this is not allowed. However, if you try to list in your bio that you were not going to pay for sex the auto band system will kick in and tell you to change it or be banned. I personally find it’s better to talk to people in real life you’ll have a much better time not talking to hookers save yourself time and focus on your real life don’t waste your time on a scam of an app like this if you’re looking to pay for sex, you found the app for you however, look elsewhere for meaningful relationships",1
ec9c1503-692f-4cc3-86a9-d1a1f134cc74,2022-01-10 10:32:04,"Edit; I’ve been banned with no explanation, and for life, and tinder support refuses any kind of explanation of how I violated their terms/ guidelines, overall I guess I’ve found the reason to never download this app again

Developers need a much better security system or something because the SHOCKING number of bots and spam profiles has only gone up over the years, makes this app nearly unusable. It’s fun, it’s a decent app, but get rid of the bots",1
9a964e26-af9b-4294-ac0b-1ed8ea347ac3,2022-05-07 23:20:20,The only likes I ever get are very over weight people and scammers and girls that want me to buy their onlyfans? This app has never given me one genuinely nice well suited same size mate ever oh also a ton of guys who say they’re girls and come across my page when I specifically said I only want females? And I’ve bought gold for years and the last cute girl I talked to over a video chat just to try it out sue got def conscious called herself ugly and then hung up and blocked me…,1
56316268-d6da-4def-ac81-e07402fcc29c,2023-06-30 18:32:51,"I’ve been on Tinder since it’s start and it was much easier to match back then as the app did what it promised, matching two people.

Sometime recently that changed as it’s become just another way for a large corporation To make lots of money at the expense of men.  This is essentially the Vegas slot machine of the dating world;  the House always wins, and men are scammed every single day. The programmers of this app should really be ashamed of themselves., 
It’s really obvious to anyone with a brain that most men are shadow banned and forced to have to pay for the app just to get any matches at all. 
It’s eternally frustrating as many of us are extremely lonely and just want a person to share this cruel world together. By far men are the largest group of suicide victims, we have been told we’re worthless, dispensable, And emasculated; at least tinder could not try to take our last dollar on our way to an early grave in a simple effort to gain human effection.",1
a2c3526b-26a8-4b3f-9908-c042b3eeaa07,2023-11-04 17:14:01,"You stated out with 1 subscription and no Y’all have 6 different subscripts you took all the same features and broke them up into many for what reason to make more money for the same bull you was charging under one price tag. which when you do pay for it your profile is no longer seen as much it’s weird,  I bought the gold and I got 2 match the whole month but with out it and having to find who likes you by swiping I got 45 built up in a couple weeks 😂 I swipe no one someone cause they don’t fit what I like then you tell me go back you missed a match no I didn’t like that person I swiped left for a good reason. This app is a cash grab, buy gold and see who likes you 😂😂 just for your profile to be shoved to the very very back of the line up you get seen last.",1
7d5086e5-6023-4118-ab1e-7daf1f74220d,2023-07-07 02:36:35,Never in my two years of using this app have I met with anyone I’ve been on a date from using Tinder I’ve probably spent over $200 and boosts and gold membership platinum membership to get matches and this app is literally filled with scamming bots and spammers people trying to add you on Snapchat just so they can ask you for money on cash app. It’s insanely expensive just to even get likes and Noe who likes you and most of the time it’s either a fake account or it’s not the person they say they are.,1
2217c40a-897f-4405-808d-a5f8766cbdc3,2023-06-08 22:35:10,"I downloaded this app in hopes to find friends and potentially a relationship but after paying $20 to highlight my account and get more views the app made my phone VERY glitchy and would kick me out after swiping for a few minutes. 

 Few days after downloading the app I logged in to find out that my account had been banned because I “violated the community guidelines” and I wouldn’t be able to log in or create another account ever, but after reading the community guidelines thoroughly I realized I didn’t violate any rules so I contacted tinder to find out exactly what happened the were not even able to locate me account at all or tell me what guidelines I violated OR refund my $20… therefore downloading this app was a complete waste and I was robbed of $20. 👎🏼",1
b9b79fe6-5ec5-434e-a324-6791cd33f9b0,2023-02-24 13:38:08,"I’ve seen many reviews and people are right the algorithms are messed up , don’t let it ruin your self esteem as well another big issue is that this app ruins the quality of every pic as well . The pic before I uploaded it is in great quality (HD) after I put it on tinder it ruins the quality so bad I don’t understand why they haven’t fixed that yet . Another big reason is this app doesn’t really work for good guys that are average looking or above (that actually believe in traditional relationship values ) it only works for saturated hunks , testosterone filled like in game of thrones . Nothing wrong with testosterone in itself but this app is backwards in my opinion",3
eb8e8291-6ef2-47fa-9f5a-1c6fe00e8b70,2023-03-20 16:49:27,Not sure what happened but I came back after a few months and now most photos that I try to upload fail to upload and it creates this looping upload fail that crashes the app every time you go to your edit profile page. It crashes before you have time to delete the failed uploaded photo so you actually have to delete the app and redownload it to bypass this behavior.,2
959b78dc-bbf2-4ac7-88a3-b9f635e00b82,2023-05-23 19:42:36,"In my 2 years of using the app, Tinder has reduced the overall amount of likes you can send, removed the timer telling you when you can like again, removed the ability to see past likes, and removed the free daily super like (reducing tinder gold superlikes from 5xdaily to 5xweekly). All on top of a backend held together with sticks and glue which gives out whenever I make a new profile.

Truly a godawful app that is only still used because Bumble is even worse.",1
2eca6d3b-a242-4919-836d-7e5233524fd9,2022-10-19 19:00:17,So I had this a little bit ago deleted it and decided to come back to this and now everytime I try to redownload it says sign in to view billing info so I sign in and it freezes or says my cards declined when Ik for sure it isn’t which is weird cause it’s a free app as well and I’m stuck here trying to find out what to do. Pls fix this!,2
08a2dc95-1bbc-49df-8e66-cb54b3f2b6c2,2022-03-07 16:55:18,"I see that I can't enter Tinder anymore and I would like to know why, and tell me what law was violated, because I think there was nothing in my profile that violated the laws and rules that they have to use the Tinder page.  Please, I would like you to send me proof of the terms and conditions that I have violated and if not, and you do not have convincing evidence, then let me continue to use the Tinder page without any problem, please………",1
6484e3a0-4fb6-4a90-a404-8227d5f49778,2023-10-19 04:07:52,"One day I went on Tinder and my account was just banned for no reason, I’ve had tinder for years and it’s had its problems but never this and to make it worse customer service is crap they don’t tell you what you did that’s because I did nothing bruh how am I gonna offend some bots that I match with??? Tinder needs to stop forcing you to use a number to make accounts since they keep banning us for no reason or tell us why we got banned instead of “we can’t discuss why you were banned.” Like how dumb is that we should all sue lol.",1
d4b21a35-c1cf-4766-84d3-871338e3c2d8,2023-05-05 15:52:58,"If one person reports you, you get banned forever, so if some random person you don’t know reports you, let’s say just cuz they are offended by what’s on your page your account gets banned forever cuz that person didn’t like you, make it make sense. It’s not fair that one random person who didn’t even swipe on you or if they did swipe and you decide you don’t like that person after all, and they get so butthurt over it they can report you and bam your banned right away",1
5b71f89b-d0ae-47a6-b0ac-8e590054d9a3,2023-06-02 01:03:44,"We all know online dating is a joke, but this app is a reason why the tinder swindler happened, and in my honest opinion, tinder is allowing scammers fake profiles to get people to buy memberships when they get these fake likes. I’ve never seen so many verified scammer accounts on an application as tinder don’t bother, I think they’re using artificial intelligence just to make YOU buy a membership because your 10 likes will disappear automatically",1
275f1298-7060-4715-91be-2761a79e7110,2023-06-17 06:05:20,"I’ve been on this app for over eight months and there are way too many fake profiles with fake profiles, trying to sell me cryptocurrency or take me off the app. My advice is to strongly connect directly and do not use any other communication device aside from the app or direct messaging, because they want to try and take you off the app there needs to be better security, and bette verification",1
d9f18b81-764b-442c-a096-838c39d741f1,2022-02-02 09:37:01,"I hate this app so much but it led me to find this amazing girl who I consider my best friend. I can’t quite find the right words to put it to be honest but I’m going to use a quote by my man Andrew Garfield🥰❤️ to help me describe her, “she’s like a shot of expresso; she’s like being bathed in sunlight. She’s incredibly energetic and enthusiastic and she has this sense of play and fun which is incredibly exciting.” 

She isn’t perfect, but her being in my life is a beautiful experience. She’s a warmth light amidst the cold dark ruins of a broken world, my world. She has helped me stitched up the wounds of my heart I thought would never heal and I’ll always do my best to do the same for her and that’s what makes her the best person I know. So yeah I hate tinder but I’m grateful forever it led me to my best friend💛",1
c10aa0d1-179e-44e2-94b2-357fc2e51725,2023-07-25 02:44:06,"Got banned, no warning no nothing even though I’m over the age of 18, I was not vulgar, I was not soliciting, I was not selling anything, sent multiples and no response, direct them on Instagram and nothing, I’ve pay for gold before and I got shadowbanned too. This is ridiculous either get better employees to check a profile before you banned them or just give me a my refund since you I don’t fulfill the maximum use of tinder gold.",1
6a9ed704-5744-425c-8eb9-c439902d3ec1,2021-11-23 23:31:05,"It’s so depressing to match a girl for them to tell you “sub to my onlyfans.” What has this world come to? To begin with, this app doesn’t let you like more that 20 people a day it feels like, they got rid of the super like per day option for some reason and there’s guys posing as females, not in the sense that they are trans, but they just actual men that have there gender settings changed to female and it honestly makes no sense in my opinion. The app has to many things to buy “unlimited likes unlimited super likes unlimited reverse unlimited see likes” all these “unlimited” options literally should be free to a certain extent and then perhaps if I find benefits from these “unlimited” tools I’ll consider paying. It’s so sad how terrible this app has become",1
c4a0acb8-8613-4b51-a215-089626069675,2023-07-28 13:12:35,They literally banned me 2 days after buying their subscription been on and off tinder for awhile and won’t give me a reason as to why I was ban have submitted multiple appeals as to why I was banned as I’ve never violated their terms and service before have been friendly to users and never post inappropriate pictures etc. Once your banned and you ask for evidence or what you did wrong it’s like talking to a wall and it’s the same response but if your actually well known in the community or famous they actually unban those people,1
a60d67a2-2130-4c55-bf7e-747367a9201f,2023-01-25 06:38:31,"The app does not control the number of fake profiles, spam accounts and the countless profiles that are advertising a Snapchat or OF just to get money 💰 out of you which I of course report but looks like nothing is done about it because those profiles come back under different names 😓 this is a dating app not a space for advertising social media and other stuff! I keep reporting but never get an update not even sure there are people reading the reports 🤔",2
1984f813-d406-4e97-adea-ff3bd1cfa609,2021-11-29 18:49:21,"I went through all of tinder’s settings and help guidelines, and since there isn’t an option to report bugs, I guess they’ll have to settle for my 1-star review. Since the last update, any profile I see has mirrored photos split along the X-axis smack dab in the center, meaning half the time I can’t see the person’s entire face in the photo. Since I’m not interested in blind dates, that makes this app useless to me, and the subscription I paid for this month a complete waste of money.",1
9282d4e5-1c00-4557-ba15-e7c03dd9d226,2023-06-20 18:41:02,"This app is transphobic, right now, my account was banned, and the only reason as to why I know I didn’t violated any guidelines of tinder is because I just downloaded the app. I was asked two times to authenticate who I was because my account keep getting reported from heterosexual man not liking that I was Trans and that I appeared on their feed, a lot of this man match with me on purpose, and when I wrote them, they started getting transphobic, homophobic towards me, and Tinder did nothing.",1
fd6aa7c9-0562-4059-be17-5e9167d275d5,2023-09-25 11:49:53,It’s frustrating to be unable to see your matches/likes without having to pay a subscription fee. I understand if a communication progressed or a lot of people message a person and then choosing the decision to pay for that subscription. There is absolutely no point to have this app or even pay fees at all when a person can easily post their contact/communication details for someone to connect with me in my Bio for free also getting a free goggle chat/video/text phone number which protects your personal phone number from just anyone having it.,1
0f6131d1-6ad1-4600-9893-5d68dc681a80,2022-12-21 23:17:59,It’s no point into getting this app you have to pay to see who likes you thirty dollars ? Yeah right then if it was the other way around you still can’t see them so it’s no point unless your gonna pay which makes no sense you have a better time going to a bar to meet someone then to be paying to look at a profile picture for someone who might likes you worst dating app ever don’t listen to editors choice.,1
d8ebd0ff-c950-4950-9639-c1fd85660347,2022-06-04 04:27:22,"This app thrives on the lonely and mentally ill, the algorithm for it makes it so the more you spend the less your seen making the desperate spend more and the spammers, thirst trappers and fake profiles, sit back and watch their inta and snap feed blow up while they ignore you and get the attention they so desperately desire. Speaking as someone who’s used this app since it began I’ve been trying to figure it out because of you haven’t notice the filters don’t work and this it what’s I’ve found with the support of many others. Don’t spend money on this app if your so inclined to download it, the algorithm will work best if you don’t. Cheers!",2
7d2e0ce7-9af4-4f6d-bf33-424c7e043ef2,2023-10-23 13:10:51,"I’ve been trying to use this app…..but every single match they give me is either some scammer that leads you on for a few days….comes up with a sad story and asks for $100…..tons of those! And when you match with a Chinese looking Asian lady…..they slll want to get you to invest in bitcoin or currency exchange, wanting to communicate though WhatsApp. Highly disappointed and I believe this to be a common occurrence…..talking to ladies who have used this app ….they all have similar stories! BEWARE OF ALL THE SCAMMERS!!!!!

UPDATE:  after the developer’s response to my review I wanted to add, this is NOT a new problem…..it’s been consistent for at least the last year, maybe 3 years…..I’ve talked to others who have used this app…..whether male or female, it’s always the same story, SCAMMERS…SCAMMERS…..SCAMMERS…..AND MORE SCAMMERS!

I believe this to be intentional….perpetrated by Tinder….very much like OkCupid…..since both are own by the same European company…..they probably get a kick out of messing with Americans!",1
f4ff54f1-2167-4224-a2b1-90f01914f121,2023-08-13 16:12:16,I just want the option transgender people not to be able to like my profile or you not to give me the option for me to swipe on transgender people.   Cuz I matched twice so far to people who really looked like biological women but and up beeing biological man (transgender woman )      And I think there are more people that gonna agree with my problem then not,3
fd7dbd4d-e81c-44b9-94b1-d76b25c0623a,2022-07-02 08:16:32,"I’ve been on Tinder for 7-8 years by far was the best dating app up until covid started..
Still Keep getting matches from overseas, 99% fake profiles especially in USA for some odd reasons, Whenever I switch my location to any other countries except USA it works like before but here nothing but fake profiles and spams , They make you desperate by not getting matches until you purchase the overpriced BOOST option which still doesn’t get you any match! Downhill big time…I wonder how they can’t control the fake profiles in USA but other countries is fine so weird. Me and all my friends stopped using it or at-least not paying for the useless boost anymore so sad to see Tinder like this and funny thing their verified profiles are all fake lol who monitors this for real?
Also, If a girl doesn’t like you for whatever reason even if you’re the most respectful man but once they report your account that’s said say goodbye to your membership they don’t bother to monitor the complaints they just shut your account down but if you report a girl of course they never close their account cause they need them so you can buy more boost!! sad …",1
3f1f467c-d290-4655-a175-22e2a436b946,2022-06-09 20:49:21,I like Tinder so far but it’s a lot of exclusions on the app because I have a Nonbinary friend who’s a guy who was banned last year simply because he was matching with guys and that’s not fair in my opinion because he wasn’t breaking a rule or policy. Now if the guys weren’t interested in him that was fine but that’s no reason for tinder to ban him simply because male users said ban him. My thing is that if a male user or female user is nonbinary or bisexual or pansexual They should have the right to match with anyone regardless of their sexuality or gender because if the person isn’t into them that’s fine but TINDER SHOULD NOT BAN THEM BECAUSE USERS DONT LIKE THEM.,3
5d6baf72-c572-4a9f-be6b-3351510d9761,2023-03-03 02:41:06,"I made it my account like three weeks ago and then got banned for no reason I’ve been trying to contact them for four weeks now and they haven’t responded to me yet and it’s unfortunate I recommend not downloading tinder if you like that you get your account banned for no reason go ahead and use Tinder then I show them evidence that I did nothing wrong and they still haven’t helped me out so don’t waste your time on this type of the app , you guys didn’t explain why my account was banned tinder  needs to Unbanned me. I literally just made my account",1
bbb7d460-b0f7-4eaa-9b55-7e68e8a67ab6,2023-06-14 06:30:45,"I get thousands of likes (go through about 30 matches a week, most are duds but also exchange contact information with a handful of potential dates), am verified, did nothing offensive or against the rules (no insults, no unwanted innuendo talk etc, I keep it very clean and polite) and yet I am banned for a second time. Rly Tinder? If you don't want me on this app, someone who is raking in the matches and actively using the app with respect and discretion...I mean, who do you want?",1
ea8f1a5d-e3bc-419d-a000-4554d075ce53,2023-09-15 14:37:33,"I’m constantly being notified that someone has liked my profile, only for me to sign on to the app and receive a message that says that the profile that liked me is no longer available.. it seems tinder is withholding likes and forcing users to pay for “boosts” which are essentially a way for them to release likes you already had.. I believe tinder is withholding likes because recently a profile I matched with in august was only just released to me in September.. i think I’m going to delete and cancel my account.. I get that tinder is a business but to nickel and dime people to see what you should already see seems criminal to me..",1
28fb4b1c-d83b-49c2-9869-eaefdb7a0b40,2023-06-28 00:34:55,It’s not consistent but every now and then (maybe 3 or 4 times now since i downloaded the app last night) I hit match with people from my Likes page (the feature on Tinder Gold that lets you see who already liked you) and I’ll get this error message: “Error — Failed to match with…” so now I’m wondering if these matches are lost forever because of this error and I’m so sad 😭 these were some cute matches…. Please save me Tinder gods,1
1aeb817c-ccd5-4c9c-a0cc-fcfab76f086f,2022-07-14 22:36:33,The absolute highway robbery of having to pay nearly $30 a month for features that used to be free is utterly insane and downright insulting. Most people just put their snaps and IG in their description because it’s easier to get ahold of someone who’s interested than actually using the base app. Nationalize Tinder and make it public utility so that the bloodsuckers who own/run this app can stop getting in the way of us all having a good time.,1
40d4baaf-9801-473b-8187-d0f82bfe054c,2023-10-25 19:08:51,"It is a decent app, but honestly it reminds me of EA the way they try to charge for everything. I mean honestly I feel like most men aren’t successful on this app because of the way the lower memberships don’t give a winning chance; and truly most woman go on here for validation from random men instead of trying to actually meet and talk to people.",3
3753b6ef-d06d-46d8-9856-e1b1b12e8b04,2022-02-09 09:04:28,"I’m a woman and I don’t understand why it’s so hard to date on here first of all 99% of the people will match but never text or communicate back and I could message but not hear back from a single person, I think they really need to change it and delete people’s accounts if they are inactive for a certain amount of time. Secondly, the people looking for a third in a relationship - it’s very annoying when I’m trying to find a genuine relationship and half the men are looking for a third for their significant other I think there needs to be a option that they can click so if they are interested in that there’s a option you can click to see polyamorous couples. Another reason I’m not very happy about this app is because there’s not many men in my area to date and it’s quite annoying that I can only view men in my area when I don’t care about long distance. I wish this app was better :(",2
241e819b-3bda-499e-bb5a-1dbd0a4a17a1,2022-04-16 12:40:52,I’ve used this app off and on over the last couple years and not only does it not randomize very well any more for possible matches but it glitches with ones you have matched with for the last year and now they have gotten greedy for money. Once a app you could use and not have to pay to use it and only had to pay for extra super like and to see who likes your profile to having to pay for everything as a extra other then a few swipes before getting stopped and asked for money it’s sad to see a successful app turn to down hill,1
d5ae8024-13b7-455e-a501-e99c06302d9b,2023-07-30 03:42:10,"Set up my profile, started swiping and then the app says, “need to prove you’re a human, find the bee” found the bee then had to take mimicking photos to prove I was a human, message appeared sayin “this won’t take long you have time for a snack”, next thing I knew I was permanently banned and not able to make a different profile. Have no idea what I supposedly did except swipe on profiles to get banned. Maybe they got mad that I decided to wait for a match to talk instead of give them money.",1
8e484edd-8994-462c-885d-3a7f79c1b65f,2023-09-12 17:12:31,"You can pay for the top tier membership and still NOT have the option to apply the filters they sell you with “Premium Discovery” (official description below). Why pay extra when I have to spend just as much time swiping through literal hundreds of profiles Tinder knows I don’t want to see. Idk about you, but I’m too busy to sort through every single person on the internet. 

Tinder Official - “Premium Discovery Preferences show you people who match your vibe, but won't limit who you see - you'll still be able to match with people outside of your selections.”

Brb switching to Bumble where filters work because I have other stuff to do today.",2
2b98b914-5e43-4394-8777-33159e8e0062,2022-07-04 22:26:16,"Regardless of paying for the gold or platinum account at $25 & $30 respectively, you STILL don’t get matches or even others swiping trying to match with you, this app has gone down the drain completely and is now basically a scam with ZERO help or response from support. Tinder used to be great but now I’d advise to avoid it at all costs, save your money and avoid getting scammed from these thieves",1
d7450e34-a5d1-4bae-a164-31e4295568ee,2022-10-12 23:19:19,"Deleted the app about a week ago cause I met talked to someone and usually just delete it out of respect for them only to come back today to a ban when I did absolutely and said absolutely nothing wrong or inappropriate.

They need to fix the banning process especially if it’s crybaby men and women angry they got rejected or that someone else has other needs so they go and report them.",1
b26c63af-e2cd-4dc2-91e9-5a34b9f7831a,2022-06-06 12:30:41,"This app is designed to do anything but match people together. The user will swipe with very minimal results unless they fall into the top category of candidates, which are catered to heavily to promote the image of the app. Average and below people will see little to no matches which is only increased based on how much the user pays for premium. It even declares this as a selling point as to why the user should purchase premium. It gives the user a limited amount of swipes in the free version which is not a set number and on average recieves a lot more “like” swipes when the user also adds in “dislike” swipes in the mix almost as if the app is trying to feed on desperation to get the user to purchase the higher subscription, which has skyrocketed in the short term with even less results than previous forms of the premium service.",1
9d02bfa2-a2fc-4ae9-99b2-525b2050ac0c,2023-03-17 05:35:42,I have been a great customer to you guys I have bought the Tinder “Platinum” over again and again and I absolutely love the app I thought it was a great resource of finding and meeting new people especially in a town where I live is very touristing and on the emerald coast . I work on the beach and I would always go on the app and see what’s going on and it was amazing I met so many great people but one day I opened up my tinder and you guys said you were reviewing my account and I was starting to stress out about it and the next time I opened it 5 minutes later you guys had banned me from the app and from making a new account I really want you guys to let me back on the app it’s not fair I know that I did not do anything illegal or harmful and even anything wrong within the app. PLEASE HIT ME BACK UP AND LET ME BACK ON THE APP I DO NOT UNDERSTAND. I still have my PLATINUM subscription until June of 2023. I would rate you guys a 5 star but this really put me sideways.,1
7a90cdfd-c3b4-4dc3-86e4-cbf0b14aaa1b,2023-07-02 15:26:35,"Tinder was pretty good years ago, but now they’ve started making fake profiles designed to get the user to use up the allotted amount of ‘likes’ (for non-paying members you only get a certain amount of daily ‘likes’ then after using them up you’re timed-out for 24 hours until you’re able to swipe right again).  So they create fakes profiles and it’s lame sifting through all of them. Add that to the endless amount of users just advertising their IG or Snapchat, and you’re left with a site that isn’t worth paying for and hardly worth being in for free in my opinion.",1
59f0e431-efa7-4bbb-ac2f-778e65bfa641,2023-08-30 04:52:09,"If you are not paying for a membership to be able to see who likes you the app will drop many faces who apparently like you but you cant see them unless u purchase a membership, I was getting around 2 likes per day before membership which I could not see, as soon as I purchased the membership because I was thinking I was actually getting likes I suddenly stopped getting likes and non of my likes will get a reply back! Such a coincidence -_-",1
061c5ec7-3fda-4bf9-a394-65741709c29d,2023-08-19 09:48:47,"I was banned for no reason and trying to be unbanned does nothing when u ask costumer support all they say is your permanently banned for violating the terms and conditions and say they take violations very seriously ive asked them many times why ive been banned but its just a bot even thought your supposed to be talking to real people it says im not 18 but when i try to verify it does nothing. This is exactly why you have more 1 star reviews than 2, 3, and 4 star reviews",1
14d566a7-081d-4e51-b19c-0c622aa8d3b0,2022-11-13 04:33:44,"OK so I loved Tinder. It was my number one dating website then I had gotten tinder plus and that’s when everything went downhill. I wasn’t getting as many matches then my account somehow it violated community guidelines and it was under review, and I had got a hold of Tinder help and they gave me back my account because I had not violated any terms and conditions, but then I could not match with any of the matches that I could, was not getting any new likes And any of the messages that I was sending seemed like no new messages were coming through like I was shadow banned or something and when I complained about it to Tinder, they told me I had to be verified and before all this I was already verified so then I got reverified and had the blue checkmark and still didn’t fix it so then about after two days of still seeing if he could work or not and it not working, I don’t want tonight and I have been banned and I have not changed anything from where they have viewed my account. I had been dealing with this issue for about a month and trying to get tinder to fix it and I guess their fixing it was banning me.",1
ab20ac70-1071-49e9-bb85-161ab0d243db,2022-06-02 03:11:04,"There should be an identifier where people select either monogamous or non monogamous. So lgbt people stop getting harassed and insulted by couples already in a relationship just looking to spice things up are not bothered. I think Tinder should make couples have to sign up as a COUPLE and have to identify as Poly/Couple, as well as separate ENMs from the monogamous LGBT people instead of the couples being allowed to be included with the lgbt monogamist community in dating. That way couples are in their own community and only get shown to non monogamists. Many of these couples call themselves queer or bisexual and infringe on safe space for monogamous lgbt persons.",3
5bdd7b8b-4896-4283-9d0d-2a5f94b65b8e,2023-01-29 05:07:28,"First of all as a guy good luck getting anything on here without paying so much money that you’re already hundreds in the negative before you’ve been out on a single date. 

The app now actively tries to guilt you if you’re not using it and makes fun of you in the push notifications.

The cost is rising on the app and quality has dipped significantly, plus regardless of your gender I promise you you’ll hate yourself after using this app and feel used after only a couple weeks, maybe even lose your faith in humanity a little.",1
d381e1b1-2404-42bf-8b32-1c9fc30ce929,2023-10-24 05:26:42,"Tinder shows almost exclusively conventionally attractive white women with the make up and dressing style of Kim Kardashian. This is done by the artificial intelligence algorithm to artificially drive traffic to the app since most men find white women like that the most attractive. In my years of using Tinder I rarely got any matches, sometimes going months with 0 matches even with very active usage and maxing out my daily likes. It can’t be because I’m unattractive because I’m a lady’s man in real life and most women I meet in the real world are all over me and gush about how handsome I am. It’s the algorithm which is designed to do nothing but make money and keep you using it for as long as possible which is extremely immoral, problematic and unethical. Even though the Tinder’s interface is sleek, intuitive and fun to use, I cannot recommend this app to most men.",2
3ddd1104-939c-4158-b7e6-c9f8741b6c8e,2022-11-04 03:49:13,I think if you’re going to have the option to choose an anthem than you should be able to choose what part of the song gets played or build an algorithm that at least plays the chorus. The section it plays is random and sometimes comes across and sounds terrible.,3
833963ea-5e17-4d9c-a303-08f1c863af73,2023-11-10 20:31:34,Tinder banned me randomly one morning when I just woke up and I have absolutely no reason why. I’ve tried to contact someone but there isn’t anything besides a robot emailing you telling you that there’s nothing they can do and oh well and I personally think that’s horrible customer service and I feel like if there was something I did wrong then someone should be able to give me a reason to why because now I can’t use any dating app that tinder works with and I can’t use tinder itself and I’m very annoyed with the whole situation.,1
b2fc93ec-1068-4fae-9d3f-f0cf1442f1bb,2022-12-04 15:33:07,"The tinder App/service that was originally so successful has been totally reworked and a way to constantly ask a user for more money for different packages every five or 10 minutes without providing any results because it’s completely broken now. So if you wanna waste your valuable time, or you wanna just throw some money away and get really frustrated with something that doesn’t do anything, anything it’s supposed to anymore. Download and use this piece of garbage!",1
eca8864e-9e73-4edc-94d2-c446bf867e90,2023-06-17 08:35:37,"Rather than prioritise potential matches, Tinder seems to offer me people whom I am unlikely to swipe on. One would think this isn’t intentional, but it is: the first person to appear upon opening the application is someone very appealing and with a large amount of swipes, immediately followed by people who have far fewer swipes. Tinder should prioritise showing people who have already swept right on you rather than unappealing options to distract you with.",1
88837f04-44ff-478c-a41e-8b38dab94220,2022-02-04 15:56:10,Iv re added tinder and for the past few days have been swiping but have 0 matches and 0 see who liked you thing. So I decided to swipe right on everyone to see if it was even working and still 0 matches so ether no one is swiping right or it’s broke and seen the people that I swiped right on over and over….Oh and it won’t let me delete the account now just keeps saying oops something went wrong try again later 🙄,1
