uuid,date,review,rating
b4ce82b6-60c0-4db3-aac1-8de800fce070,2023-05-24 11:34:14,"I apparently was banned and remain unable to sign in (can't even tell if I was banned because I got zero notification of it). I was a paid subscriber and didn't even get an email back after reaching out via email 2-3x and no response on Facebook after sending 2-3 messages there, too. 

I requested they review my data to prove I hadn't behaved inappropriately, and my pictures most definitely didn't violate any community guidelines. No harassment, no offensive language...and no response or explanation from support, even after I implored them to give me SOME explanation as I'm moving across the country and meeting new folks via the app would be nice. 

Back to the old fashioned way I suppose.",1
32fd8de0-48bf-4454-aa36-91ccaf2a2e91,2022-04-06 18:30:19,"With the facial recognition software Bumble uses for your site, it would be a MILLION DOLLAR IDEA, to ensure the FIRST picture in someone’s profile is just ONE PERSON. 

Half the time you see more than one person in the first picture; it’s “not the one you hoped it would be”. It feels like a deceptive practice and it would help everyone, including them to be forthcoming and honest, rather than trying to trick someone into swiping right and finding out it’s not the intended person that you swiped. 

Otherwise, you’re playing “Bumble Roulette”

I think it’s a sensible suggestion.",4
e5f13ccf-8963-4fa1-91d8-a0d515a7005d,2022-01-16 11:43:46,I can’t believe it’s been over a MONTH and Bumble has taken no claim of responsibility or investigation into the murder of Lauren Smith-Fields who was last seen with a man on this dating site. Bumble has made NO apparent statement on the murder of one of their clients while using their service. This is why women don’t feel safe in today’s dating world. I want to know what Bumble is doing in addition to this investigation to PROTECT its users from tragic events such as this… I’m disappointed and disgraced by your lack of empathy and responsibility. I will gladly change my review ONCE I see the people of this company taking immediate action to right their wrongs and help make their app a safer place.,1
1683c9a6-bf06-47d6-bb13-4dbbea06747d,2022-06-22 03:34:27,"I have been using Bumble dating for a few days and decided to check out the bff part of the app. Now the app is stuck on verifying my pictures and none of the pics I’ve submitted work and it’s stuck on “retake picture” and doesn't let me move out of bff back to the dating site, but none of the pics I’ve submitted work!",3
9ad3fd57-09ed-4d4f-baf6-aebdb79ab856,2022-11-29 19:24:58,"I cannot tell you how many times I am simply trying to swipe up to scroll through someone’s profile, and the app erroneously swipes left or right on the person instead. Sometimes it causes me to accidentally swipe left on someone I might have been interested in marching with, which I can’t help but feel is a bit nefarious and a tactic to get you to upgrade to a premium account that gives you the ability to undo this mistake. On the flip side, when it causes me to accidentally swipe right on someone, it is very frustrating given the free app gives you a limited number of right swipes per day. Again, this feels like a ploy to get you to upgrade to premium so that you have unlimited right swipes.",3
b534ba30-068a-4c20-9087-c4b0afb9c378,2022-11-18 10:41:52,"If you’re a woman on Bumble, you can specify whatever physical traits you want in a man…height, weight, hair, etc., but if you’re a man and you do the same you’ll get banned for “body-shaming.”  The app claims to “empower” women. It does so by allowing women to promote their OnlyFans sites, while banning men for openly seeking women who are physically fit.  It allows women to post gym pictures flaunting their backsides, but bans a man who says he’s looking for a woman with a “gym body.”  Complete B.S.!",1
ce323d40-6cec-4ee0-8021-5973ca9c856a,2023-05-10 01:59:23,I love the fact that I as a woman looking for a man can initiate who I wanna talk to and they can’t talk to me unless I swipe right or super swipe them and at the same time I can be incognito so everyone else doesn’t see me that’s a really great move right there…! One suggestion I would like to see here is that you can send a message for free and not just for super swipes- that’s it - that’s all I have for you so far - thanks..!,4
59244205-7bf7-489a-b417-f05946047620,2023-01-25 15:04:20,"Like I liked the app wasn’t bad and I found someone to talk to but my account got taken down twice for thinking I was under 18 when I’m over 18. So when I went to get on I was just blocked out of my account and didn’t even have an option to try and prove my age to get it back, just blocked me completely so I can’t even use the app anymore, that’s something that should be fix, I didn’t even say I was under 18 and it just blocked my account and I only had one convo with someone I still talk to so I know they didn’t report me.",1
17462e0a-a9ed-4e1b-a6e6-f680871d8c6d,2023-02-09 18:26:27,As a ethnic minority in this world with less than 1 million people who speak my mother tongue. I got to say it sure is nice to see that bumble recognizes and makes it an option to be able to find someone from our ethnicity a little bit easier!,5
14990c12-fd3c-4053-8fbd-60355c56234e,2022-08-21 20:49:10,"First off I like that the women get to start the conversation as it cuts down on creepers but there are massive draw backs to the free version. You only have a certain number of likes you can use in a 24hr period, so if you ran out of likes at 11:55pm you will have to wait till 11:55pm to use the app again the next day. You can only message people who have matched with you, while other apps let you message anyone who catches your eye. I understand they need to make money but this app is insane for what it charges. It’s $20/week, $77/3month, $230/lifetime membership for premium which allows unlimited likes, unlimited backtrack (go back to someone you left swiped on), unlimited rematch (match with someone you unmatched), beeline (see who likes you), and a couple fancy filters and other features that are offered cheaper on other apps.",1
657d8c5f-f375-47ff-9f8a-000df81e16d0,2022-06-23 20:25:02,"The app does little to regulate abuse of their reporting system. Men handle rejection bc we aren’t of value from a young age without being able to provide or perform on display for the opposite gender we admire if Hetro.

This app was good 7 years ago and morphed in a typical business doing performative activism behind ESG to up their stock value. Having standards or values as a man is deemed “Misogyny”, when standards or values for a woman is deemed preferences. These apps keep woman in a endless casino of opportunities w-I cashing out. It’s despicable the imbalance in how this app treats men vs woman while hiding behind their supposed desire for equality. Stick with Hinge guys!",1
7d4a6730-7ee5-485b-9da6-fe845eb1faa6,2021-12-17 20:21:44,"Whatever new update Bumble installed where they took away the two free filters (aside from verified profiles) is seriously going to just sent people back to Tinder or Hinge. The filters made it stand out, and the time that users would have to spend to look through profiles to see the important information for themselves just isn’t going to be enough when there’s other options out there.",1
c2f0e135-5062-4a43-ba2c-eb2cf4354ad3,2023-02-14 14:03:29,"Several times a day it will send a “notification” which is really just a hook to get you to spend more time and hopefully $, very annoying but if a mutual like disappears in 24hrs, not having notifications on is not a great option. 
Some basic features like unswiping left are behind a paywall, not sure I would recommend.",2
69eece08-f5ba-40ab-a359-5fe524d060f3,2023-03-27 22:56:10,"Was on it for over a year would have to calculate how much spent prices keep going up a lot of fake profiles. Funny how when I would travel back to Texas from California lots of people within my area but then when I actually move back to Texas, there was none around my area every time I canceled.  Oh my God I had to make 100 likes so I would have to buy the  subscription again in order to see of course what was it the algorithm to get you to get back on the subscription in at the free one because of course you can’t see anybody when it’s free.. just a big waste of time, and a waste of money I could look out to anyone who actually find. And not just another fake profile.",1
706d28b2-edfb-4918-bab3-529d04a8fcf8,2023-06-09 13:41:54,"They just recently added a ‘like’ limit counter and if you want that removed you have to pay $30/month.

edit after developer response: Their response was to to just upgrade to premium or boost the account which is Extremely expensive for the service it provides and it’s completely absurd, lower your prices and maybe people would subscribe more often.",1
562cdd0a-80bb-4cc9-8e4f-f85cc53f5c7f,2022-05-16 03:16:04,"Read I’m not one to usually review but I feel like this is to be sad I get bumble about two years ago and it was a lot simpler than it wasn’t a cap on the amount of lights that you can do it wasn’t as complex and all about a subscription. 
Apparently you can only do a hey certain amount of likes unless you buy their boost or premium subscription it’s it’s all about appeasing their investors and not on the content it was originally made for which was building relationships. 

Not to mention their customer service is nonexistent and whoever whatever algorithm keeps deleting my account seems to think that I’m a fake account. I’m over it I’m moving to Hinge",1
9111e040-f75e-43b7-869a-0f41340a5f01,2022-01-12 11:56:23,"For a company that runs on empowerment of women they show it in an idiotic way. For starters, this app started off as a fun way to meet new people but they do an awful job at replying back to commentary on the lack of background checks, feedback on certain men on the app, and they also changed a lot in their app which calls forth having to pay to unlock certain features. They have features to report but never get back to you, there is also the ability to remove the people who are weird but again it would be great and helpful if those who worked in the company came up with a strategy to get rid of the creeps. I also don’t condone supporting apps who don’t speak about crimes done to women from meeting on their apps. I feel like there’s a lot of corruption not only in the app but with the ones who oversee it as well. Just a heads up and be safe when being on dating apps that lack security :-)",1
c2397f8c-47ee-43e6-bef4-e3f31fe652a2,2022-01-31 17:15:09,"Somehow my account was banned one day after I created it due to “several reports about behavior on our platform” even though I never got a match… As far as I’m aware, none of my pictures or anything in my profile was ban worthy so I’m not quite sure what’s going on but super glad I didn’t sign up for premium now.

Edit: I got a developers response saying they take their bans “very seriously” and are willing to investigate, but I’m supposed to contact through Twitter or Facebook… yeah I don’t have either of those apps. Scrolling through some of the other reviews, it looks like I’m not the only one encountering this ‘insta ban’ problem. What a joke.",1
d05edade-3c4f-4657-821b-533efb34e0f3,2022-01-01 17:00:59,Oops I swiped the wrong way because the app interface is purposely terrible in hopes that you will sign up for their scam monthly payment. This happens constantly in the app where it misregisters swipes. If they think im going to pay money when they can’t even design a non-predatory user interface for their “demo” software I’ve got news for them: your software is predatory garbage that gives users anxiety if thry miss logging in every 24 hours in risk of missing a match. Of course notifications are blocked because otherwise they spam you with notifications so you have to log in every 24h or miss your matches. Infuriating app from top to bottom.,1
b7c75d58-cce4-4f23-99f7-bf7676a0ddc3,2022-05-09 18:46:39,"the app crashed and when i opened it back up it was stuck it a ‘photo verification loop’. i emailed support and got an auto reply email that didn’t address the situation at all. multiple exchanges later and the support team still seemingly couldn’t understand a word i said or their algorithm for determining what emails get an auto reply are terrible. i asked for them to deactivate my account multiple times, because i no longer had it downloaded on my phone and they did the opposite, saying my ‘verification issue was fixed and my inquiry was resolved’..
would not recommend 🤷‍♀️",1
6d27c5fe-1734-4342-8dfc-1960b8419bc3,2023-07-15 05:14:47,I like the premise and idea of the app but it is impossible to use for free because you can’t see who likes you without a kinda expensive premium membership ( hey I get it you have to make money) and then you can spend hours in your discover section and somehow never come across the people in your likes section. So you end up never actually finding the people in your likes section so how are you supposed to match because likely others that you like will have the same issue. All in all I like the idea and think that if you are willing to spend money it will be great for you but is not for free users.,3
bd25d2c2-a493-468d-b0af-c9db634e6c38,2021-12-17 15:14:03,"I initially felt that the good of this app outweighed the bad, and made it a superior choice over other dating apps. I like how the profiles go into more detail, allowing you to know more about users before making your choice, but my favorite thing about the app was the option to filter so that you only saw users with qualities and traits that you are looking for. Being able to filter for height allowed me to narrow the amount of people I saw down to a manageable number. Filtering for what users are looking for prevented me from wasting time swiping through people with different intentions than me. Required profile questions allowed me to learn more about users before I made a decision, which was a big reason that I found bumble the most appealing dating app. Without these features bumble is no better than any of the other apps out there and I might as well switch to other apps that don’t require women to speak first and let matches expire before a busy person has a chance to reach out if I’m going to have to swipe through every man in the entire city anyway.",2
57663aa9-5f91-4888-b224-d04ce9fd4bfc,2021-11-11 16:07:43,Only chance to get matches is to spend money (even then matches are scarce) or delete your account to remain relevant in the match pool. However deleting your account is a huge hassle because they refuse to fix a bug where you have to type “delete” an excessive amount of times before your account is deleted. I’ve been single a long time and have had much more success going on dates using Tinder & OkCupid over this garbage money grabbing app.,1
9b4f77da-0689-4d75-acdc-b894e98f4dc0,2022-07-16 20:38:27,"I was exploring this application in search of a relationship. When editing my profile, the option for a snooze, hiding my profile from potential suitors, asked the duration I would like to snooze my profile. Following the prompts I selected indefinitely, and immediately after a pop up appeared on my screen nagging me to instead choose one week. This left me feeling empty inside, as this app implied my preference of time was incorrect. I recommend anyone who feels their sense of time or who feels their prudence of hiatus selection vulnerable use other means of finding a suitor.",2
e81175c1-b6c7-4de3-953b-8619105db839,2023-08-11 16:50:09,"Before you make stereotypical conclusions - yes matches and conversations were plenty however the cost is outrageous and specifically designed for you to spend more money with very little return.  Trying to weed out transgenders, bots and scammers was a task on its own and I sadly encountered them all even with set parameters specifically looking for WOMEN - BIOLOGICAL WOMEN.  Hoeflation and social media have ruined both men and women’s expectations which has destroyed online “dating”.  Save your time and money",1
80d2b1f2-2d49-4038-beb7-23f3428bb115,2021-11-15 20:03:08,This app is amazing I love how they make the women reach out first that really help u know the ones that’s interested in you the ones that text u are the ones that’s interested and it’s such a smart thing u,5
9bfad443-5b22-441a-9bc8-12adc099d24f,2023-08-16 07:49:16,"This app seemed refreshing at first, but I had barely begun to use it, traveling between continents as I did so, when my profile was suddenly blocked without explanation by the developer. 

Since I had only texted one anodyne response to one match among very few while briefly in Japan (whereas Hinge and other app connections have been much more frequent and high quality), I was perplexed and sent a message to the helpline.

Many days later, my spam folder received a response asking me to verify my email, which was odd. When I tried to use the link, it had expired, so I wrote another email to the developers, out of curiosity more than anything else.

They eventually replied that they investigated my case and deemed the elimination justified because I was conducting “commercial activity”. I can’t think of any of my answers to their prompts or anything in that one message I sent that would qualify “as commercial activity”. The lack of definition would be funny if it weren’t so unilateral and maddeningly unspecific. And yes, I had read their guidelines before!

I wonder if an algorithm or lazy human monitor did this: it doesn’t matter. There are much better apps with defter AI and less erroneously conceived self-righteousness out there, and I’m meeting really interesting people all the same.

Bon chance, Bumble.",1
25dc44db-c083-40a4-a622-bced3fe525bf,2023-05-17 09:48:21,"I use Bumble as a nomad traveling the globe. I understand that it will be better in some areas than others, but recently the ability to select a specific distance range vanished, why? I don’t have a car and like to keep the range of potential matches limited to within 25ish kilometers, but now the app is showing me people on a constant basis literally multiple hundreds of kilometers away. That’s fine if you want that, leave it as a toggle, but don’t remove the option to limit by range.",3
938b6543-09fb-40af-8720-c41cd12d3a4d,2022-10-26 08:23:24,I’ve been trying to verify my photo for awhile now and it won’t accept it no matter how many time I redo the photo over and over now the app is locked on just verifying photo emailed customer support asking them to take me out of that Lock Screen so I can change my main photo and try to take a simpler photo which support was no help at all saying to keep taking the photo to verify. Can someone from support actually do there job for once and actually help. If I could give this 0 stars I would.,1
0556925e-a939-470d-8d75-15e9ebf9862b,2022-04-19 17:40:39,"I am white. This app automatically deletes regular G-rated, clear, normal pictures of me with black and brown people and says that they “go against safety guidelines.”

I have tried this with maybe 10 different photos - just sitting together at a bar, picture clear and unfiltered, etc etc. They all are getting deleted and it’s really irritating. 

Yet blurry photos of just me or me in more pg-13 pics, or pics of just my 2 cats with no people in the pic don’t get auto deleted.",2
1d0e5cab-787b-455d-b9df-eedc4f63f3c8,2023-02-10 00:47:38,"I selected the speed dating option (which starts on Thursday’s at 7pm) and didn’t get anyone to talk too. I found that odd, as I saw the amount of online people creep up until it was at 39k, so I decided to change my settings and try again. Despite having my distance set to “Whole Country” and age range set to “18-80+” I still didn’t get anyone to chat with. Considering my settings were as non-exclusive as possible, and there were over thirty nine THOUSAND people online, I feel like something isn’t quite working as intended.",3
166b20c2-c1ab-4172-a52d-ce6b80c863c0,2021-12-18 16:23:28,"After Bumble's new update you used to be able to filter by height, a convenient feature if you're really tall. But now all advanced filters require a membership to use which I imagine will have bigger implications for people especially if their very religious or refuse to date people who drink or smoke, what have you. I get wanting to make people pay for your app but it also seems like a big waste of people's time to do this and make people want to use it less if it's going to take longer for them to find someone.",1
d4953063-7ac6-444d-98b1-0f414a0dd041,2022-12-18 08:10:04,"I thought Bumble was okay but nothing special until I tried to unsubscribe: as it happens, you might think you’re unsubscribing but you’re not (they claim it’s because you have to do it via the same route you took when signing up - App Store, browser, or phone app - I tried all ways only to find the direct debit was still coming out; I eventually asked my bank to close it from their side). I’m guessing a substantial part of their revenue comes from customers getting stuck like this. The app experience itself was super for the first few days then it went dead; at some point, it defaulted to sending profiles of people beyond my distance settings. Pros: it looks very polished and appeals to the professional set. Cons: they have no business ethics and will take your money without you knowing. Pass it by.",1
2f3da319-41dc-447c-927d-16c6f4179d62,2023-02-16 02:12:04,"Ive used bumble on and off for several years.. I sporadically pay for the advanced features.. but usually I don't.
Here is the thing.. you want me to pay to upgrade then at least let me see who is liking me.. You dont have to let me message them but let me see.. If you “Bumble” did that I would be much much more inclined to spend money on your app.. but since you dont.. I wont really spend and I review your app all the time on my social
media platforms but mostly utube where I have 550k followers.. not that you care but I bet I could bump your usage.. I wont however because how this app is setup.. oh well I will stay and lurk and maybe every few months you may get some cash from me… but usually not..
You can get the same thing and the same people on POF “plenty of fish” and its cheaper.. and I see at least 10 of the same people here that are on POF🤔 hmmm",1
d4fd0153-910a-4653-b068-856e000f8d0c,2022-12-06 16:10:24,"First, limiting likes to encourage “thoughtful” swiping but then offering a pay-to-play solution for unlimited swipes is unbelievably dishonest. Just say you need a means to make money because your dating-app data is entirely useless from a marketing standpoint point.

Also, putting the Onus of conversation starting on the gender that has never once been able to make a decisive decision on a restaurant in the history of human kind is equally absurd. Bumble has the lowest match-conversation ratio of any dating app for this reason. It’s basically just a giant way to drain men of money using its women users as the service they are selling. Ladies, y’all are better than being a tech companies provided good/service",1
34b655e6-dbfd-404e-8165-202b8be23103,2021-11-23 00:42:28,"* for anyone posting how they get blocked  dont contact bumble when they say they can fix it they won’t your talking to a robot through twitter LOL just delete the app and go to tinder* 
i have read multiple reviews from just the past two weeks and a good portion of them are negative and about being blocked with 0 explanation. i have been blocked from bumble and was told i “spammed” when i only had one min to message 10 matches they did not want to hear me out. this used to be the best app… sad to say i prefer tinder",1
02dc9494-cf28-4d58-ab41-b2bcd2eedc44,2021-11-23 19:40:39,"They have invisible timers/cooldowns all over the place to create fake thresholds and releases to simulate the rate of matches, messaging, and potentiality. Oh. They added a pronoun feature; how useful. How about let us/providenus/allow us the option of filtering by pronouns. If I can avoid a cigarette smoker I should as a human being; be able to avoid a literal man using the correct pronouns, but on the friggin womans side? These apps are ironically humorous in how they highlight cosmetic ridicule and sociological inference manipulation, yet have no issues with safety or accuracy of the experience.",1
eb52ae7c-b0c5-4933-a16d-0fdd4ac13c73,2022-01-20 06:59:36,"Bumble may advertise as a safe dating site for women, but that isn’t the case. First of all, they want you to upgrade to a paid subscription, which one could look past, but it only gets worse with fake profiles intended to continue your engagement. On top of all of that, they genuinely don’t care about women’s safety. This is evident by the fact that women can report men for threatened violence, inappropriate behavior, and a plethora of other offenses and Bumble will block *their* accounts before even considering blocking the aggressor’s account. It’s disgusting that they market to and have profited off of the fact that women feel unsafe in dating spaces without trying to actually put forth a solution.",1
bbe6d6aa-e6c5-444b-bd10-d4ef70ab76f6,2022-08-03 21:11:49,"I paid for the app for a week and then I started doing the free aspect. no matter how many times you set your settings and perimeters they keep sending you out 30 to 50 miles out of your radius. I put 5 miles down that’s it I don’t wanna go out of 5 miles to test it - nope kept getting women from Boston, Connecticut lol it’s a complete waste of time if you can’t use the app the way it’s supposed to be designed why bother?",2
611726f1-1805-43ae-a268-dbbd35d01bdb,2022-08-20 18:18:49,"The agenda of this app is extremely transparent so much so I have to ask if they care. I live in a predominantly Hispanic area, and the area next to me is African American. This app goes out of its way to match me with only Caucasian males, even though whenever I get the chance I choose to match with anyone of different ethnicities. The common interests that I share with these men being suggested are lacking as well giving no reasonable explanation to why I only see one race 90% of the time if it isn’t based on location or common interests.",1
e99a605a-69aa-49fb-8390-c68c7a720d4a,2022-09-04 20:32:58,"This app is just a large maze of pay-walled activity that really kills the energy and fun of dating or even just human interaction as a whole. On top of that, there is a huge focus on stylish UI but is falling so very short of Usable UI or even Decent UI. It’s a confusing maze of popping colors and non-sensical icons that does little but disorient and bamboozle the neurons. Not to mention some very anti-trans AI filtering and failure to remove transphobic (specifically anti-AMAB trans) users. I’m disgusted and horrified by this app. Profiting off the queer experience whilst allowing them to be put in harms way. Unethical and demoralizing.",1
2443eebe-4a33-4fc0-ae3e-59db871d279f,2023-07-12 00:05:18,"This app was suppose to provide something other than a typical hook up app but its the same if not worse because women have to start the convo which is slim to none unless (view title of post). Guys, continue to work on your physical and mental well being, don’t allow this app or any app to determine your value as a man. Ive been better off for it and feel and look better since ditching these “pay to play” apps.",1
3a91e8ba-313f-42a1-8c14-55da5fa93f03,2022-01-25 00:43:04,"I met someone on their platform who proceeded to send me abusive text messages after I told them I was not interested anymore and then this user reported me getting me banned. I have not once said anything abusive to anyone on the platform and yet customer service is completely non responsive. I have used the app responsibly for years and have every right to not be interested in someone and not face retaliation because of it, particularly when they send me harassing messages. 

I have even sent customer service screenshots of the abusive messages as proof and they still have not responded at all.",1
50442452-bac3-4e97-a003-8b33ed77fcc5,2023-06-18 08:34:53,I came on here with no expectations and no want for a relationship but I found the love of my life my most perfect match were set to be engaged soon and I’m so grateful everyday I have them in my life she makes me feel complete she’s really the beans to my rice . I will love her always and forever,5
87676d28-bafb-48fc-b5ff-e1a1ac1344da,2022-07-17 02:13:06,"I had bought the week bundle on bumble for $21 I had got my account suspended and wasn’t about to delete my banking or account through the app so I still charged 1 more time and then I had canceled it again and still got charged a 3rd time wouldn’t recommend this app to no one use tinder instead or go outside and hit the mall . Disappointed would like my money back too . I got pay stubs of the 2 times I got charged after my account was suspended like how does that make sense how Am I being charged for a account that is already suspended and can’t use or log back into ? 
This app deserves no stars or anyones money",1
3c870957-f558-4c93-9e00-5fdc5ee76946,2021-12-29 03:22:18,"I have been a Bumble user for quite sometime now. The site is decent aside from the forced pop-ups asking for contributions and “social causes.” I recently was looking into a subscription for the site and had the incorrect one applied to my account. My first inquiry for assistance was closed without any response and when I tried to follow up they said the matter was resolved and they wouldn’t response to my email. When I opened a second case, although I shouldn’t have had to in the first place, I received a general response with absolutely no details or personal reflection of my inquiry simply telling me I can purchase the additional subscription for the additional cost, which wasn’t even what I was inquiring about in the first place. You’d think for a site that prides itself on its users and highlights a CEO who makes billions of the site, the customer service would be somewhat adequate to answer the concerns of the users in a timely manner. However that is far from the reality of this app and it’s customer service. Would highly recommend staying away from this app and using one of the competitors, they are better sites anyway. I hope one of the employees reaches out to me in regards to this review, but all we know that will never actually happen. My subscription will be my last and I have already cancelled any further charges associated with this app. Would recommend anyone else who uses it to do the same.",1
3bad855d-4020-47f1-bc6c-7015b3801bfc,2022-04-29 20:06:10,"I joined bumble friends because I just moved to a new city. I tried posting 4 photos and within seconds all my pictures were taking down because ‘against Bumble Guidelines. All my photos were of just me, no weapons, no nudity, no children, and not heavily filtered. 

I am a black women and wanted to show my versatility with different hairstyles so I thought maybe that’s the problem & they couldn’t recognize it was all me. I even tried using their app by taking a photo with their camera and still was taken down within seconds. I have not been able to use bumble in weeks because they take down EVERY SINGLE PHOTO due to guidelines. I reached out to support on multiple occasions thinking something has to be wrong and they told me the photos were taken down by mistake - yet they still haven’t added them back AND i’m still unable to post any new photos (I tried with makeup/without, full body pictures, selfies, mirror pic, using the app camera.. everything) Very weird behavior… 

i hate giving bad rating but i been going back and forth with them since March 23. I gave them a chance and there are other reports of Black women photos being removed for no reason at all.",1
daa7dcad-132f-4d3b-bffc-27514a657984,2023-05-04 01:48:44,If you read through some of these reviews you’re gonna notice women crying they can’t have filters on. Meaning the app is completely dead now because they can’t set their height filter 6ft plus for free. These are the same low quality women that have nothing to offer other than drama and complaints but have a very long list of standards for men. The app used to be really good a few years back had plenty of dates and matches but it’s actually not worth using in the slightest anymore it’s pretty dead and the women that are still using it are boring and can’t even start a conversation I’d download something else.,1
e080a756-747e-49b4-b449-3c16282ed412,2022-01-16 21:09:50,"My advice with this app would be to focus on building a strong profile, and when you find someone that seems like a good fit, jump on the opportunity right away because the good ones go quick. Patience is a virtue that you must have when it comes to any online dating app. I have been on several first dates through bumble and not all of them are home run connections, but with patience and persistence you will prevail in finding the right person. I also find that it helps to get their phone number early on and FaceTime or at least talk on the phone before going out because it's really hard to gauge someone's energy through text alone. I met my current girlfriend on here, and we were both starting to feel a bit hopeless about ever finding the right person until we met and have now finally deleted the app. I feel like we have a stronger connection than any girlfriend I've ever had prior and have a good feeling about this one. Good luck and happy bumbling!",5
fee7a83d-9c01-449b-9af1-0633c6ae89f9,2022-08-17 00:49:07,"I first signed up for Bumble understanding completely that women were most likely overwhelmed by likes on dating apps.  However, after having multiple matches time expire, due to the fact that once you’ve both “liked” each other, the woman must make first contact”, was very brutal and depressing.  To get your hopes up after a match was made, meaning you both say you are potentially interested, only to have to watch as the time limit for the woman to reach out expires, and you have no way of starting a conversation in any form was like this app was just a sick game.  They even give you the ability to give the woman more time to respond, which just adds insult to injury.  We are so disconnected with each other, and gamified dating apps, which is what this ultimately felt like, makes that reality even more depressing.",1
aac2bcb3-9d50-45f9-955a-83d3bc58afce,2022-10-01 14:34:30,"Tried using the app’s BFF to make friends but honestly it just was a waste of money (I paid for a month of the ‘Boost’ tier). It doesn’t make sense that you can’t see all of the dozens of people who have swiped on you unless you pay $40+ a month, yet I’d swipe for days on end without ever seeming to make a dent in the number of users who seemed to be swiping on me. It just feels like they artificially inflate the amount of people who swiped on you into goading you to pay for the premium subscription rather than prioritizing the user’s actual hope to make real connections.

At the very least, they could reduce the price of a premium subscription to make it more realistic.",2
15086f5d-3b96-48f1-aca3-3146084c299e,2022-09-19 22:16:02,"Bumble team, 
I want to thank you for creating this amazing platform! This has been a life changing experience for me. Personally, Bumble hasn’t only served a dating app, but it was a huge support in my liberation process. 
I have grown up in a extremely misogynistic community where I inherited most of the behaviors, self-concept, and everything about “love” and “partnership.” Unsurprisingly, this was a miserable time of my life, and after I reflected, it was all connected to my lack self awareness, self love, and boundaries. Getting bumble has shown a whole world of opportunities. It taught me the magic of moving on, accepting rejection, setting boundaries and never negotiating with less than I deserve, and most importantly that there’s always someone else, always. 
This process has freed me from my fears, anxieties, and the misogyny that had controlled me for 3 decades. Thank you for being with me on this journey and helping me love life ❤️",5
1f61eb6e-2a84-4cbf-a34c-5a237ea9e071,2022-11-10 10:02:58,"Got banned, don’t even know what I did and wasn’t warned or given an idea to tell my side, this was after purchasing a lifetime membership smh. I don’t recommend people use this app unless they identify as “woke” woman because men on this app get screwed and not in a good way! For women the app is great because they get to make the first move!! I’ve tried numerous times, numerous ways to get ahold of customer service and I can’t get anyone to tell me what happened and hear my side of the story, so in conclusion if you’re a woman it’s a great app, if you’re a man I’d steer clear and consider another dating app.",1
84817174-b336-4721-ae17-4f7dd068bd1d,2022-01-17 16:08:11,"After being on this app with little to no success for most of my adult life, hearing about the death of Lauren Smith Fields was the last straw. I joined this app because I thought that it prioritized women and our experiences but not only does it for the most part put women in uncomfortable positions but also it clearly does not care about our safety. For years I’ve wasted my time on this app ignoring the red flags and assuming that the issue was me but really the issue is and always has been the app. Bumble is not the lesser of two evils it’s just as bad as Tinder.",1
621a6c97-44a1-4acf-9126-314d80a96c22,2023-07-01 04:34:37,"I don’t know what happened but most of the profiles of women on here are promoting social media.  I have had twenty plus matches where immediately the conversation goes to paying for haircuts, manicures, pedicures and massages to even go on a date; it has turned into a service for promotion and girls looking to get access to a wallet.  The craziness is the amount of money it costs for premium with all of the above considered.  Maybe something genuine can come out of Bumble but given the slew of disingenuous women on here, it is definitely not worth spending any money on.",1
52c15a78-a5bd-47d9-ac57-04aa0803b29e,2022-02-12 22:44:40,"I thought after the lawsuits…the predatory nature of this app would have backed down on the pay for everything aspect…now as the prices of everything else have gone up…this is pretty much more expensive then any subscription out there…Amazon…Netflix…Disney…

Meetup has been a good alternative and free. Have never had any success with the app over…years. Get out there in real life and save your money and time.",1
dce8282b-6bf2-40b4-8697-93c659cad8ac,2023-02-24 13:00:14,Honestly you just have no respect for people. Why should I go out of my way to pay almost 50 or more a month or even 25 a week I could do the 7.99 option but then I’m stuck making payments for three months on an app that you can’t see anyone unless you pay for. I’m I’m not the best looking and that’s okay but it’s really frustrating seeing people swipe on ur account but you can’t do anything bc a developer decided he wants to make a dating app a money grab it’s just disrespectful in the sense that you are here to help but you really could care less you just want the money,1
d031cedc-7932-4aec-a2e5-d9069e052175,2022-04-12 08:00:58,"If you don’t use the app regularly and are attractive on any basic level, you are used as a bait account just for swipes. There’s no match system to it, you are shown to match with people of all distances and lifestyles as a bait account. If you take a month off, you basically need to just delete the account and start over, since they show the most eligible people first, and if you take time off you will wage through hundreds of people and I’ve never reached the bottom of that pit to reset any algorithms, and  I do not see a way to pause the account. You cannot set your account location unless you pay for it (you can on others) so if you dare leave your bubble, you are shown for people of all distances and ages. I live near an airport, so this is particularly useless.",2
4ffed029-5478-4fc3-b8ff-027e7a8d75a9,2022-05-07 02:06:27,I feel  they should integrate a system making it a lot easier instead of having to pay for the subscription it’s too costly and I feel like there’s too many people on this app,5
75311588-73d7-4715-904d-18614ba6821b,2023-03-21 19:19:27,"downloaded, made an account, & only had what seemed like 10-15 likes before prompted to PAY $40-$60 for more… SCAM!!! thought i’d just try it out, but came to the conclusion that tinder is infinitely better. not to mention my photos get moderated when there’s absolutely nothing “inappropriate” about them… i can’t post a tank top pic yet the women can post bikini pics/lingerie pics, this app makes no sense at all… would give 0 stars if that was an option :)",1
