label,app,date,rating,review,uuid
" user interface: not decent
privacy concern: lack of transparency, sell data to brokers
manipulated transaction execution: not free, delay buy or sell if not in favor of the app (to make money)",robinhood,1/29/20213:42:00 PM,1,"Terrible user experience, ease of use is horrifying, sever lack of a transparent privacy policy (Hint: They sell your data to brokers.) the company itself is a greedy monopolistic money siphon run by huge hedge funds who think that they are the only ones who can illegally short stocks and practice insider trading. A recent study showed that Robinhood has costs it’s users over $30 million dollars by instead offering better transaction to the highest bidder rather than by performing their services in the quickest, cheapest, and most efficient possible way for their actual users. Please take your business elsewhere to a company who will have your best interests in mind. They actually lost a lawsuit in December 2020 in which they were forced to pay members of their service millions of dollars in order to make up for their malpractices. This company wants nothing more than to increase the pockets of their wealthy investors in the Wall Street, and cast aside normal American citizens from shaping our economy.",f0d86bb9-a104-47ff-99c3-ae4a96b10fcc
"manipulated transaction execution: not free, delay buy or sell if not in favor of the app (to make money)
beginner friendly: for starting out
customer support: generic responses, no email on cancelled transactions
unexplained investment related concepts: like margin calls, ",robinhood,3/15/20219:07:00 PM,1,Robin Hood is a great app for the beginner with that being said there’s a lot to improve it’s very difficult to get Lehmans responses you get generic responses back when you contact their customer service via email Robin Hood is supposed to be for the beginner it doesn’t really explain a lot of things for them to understand like margin calls being locked out if you do more than X number of day trades that you should look up will call you a pattern trade or just look at that you’ll put a buying or sell of your options and Robin Hood will cancel it without any email is to explain why it got canceled somethings will sell really quick in Robin Hood other things will sit and ponder the universe for the next day Very hard to sell pre-market or buy pre-market,35c3740c-1b18-40d4-b8c6-87bf0615d1d6
" beginner friendly
user control during volatile stock market: removed buy button",robinhood,2/24/20218:24:00 PM,2,"Honestly, I love the idea, interface, and downright attractive simplicity of a stonck trading application that children and simpletons alike can enjoy. Due to this particular app’s problem with liquidity and capital requirements in times of high trading volume combined with its leading role in....disappearing the “buy” button on several stocks in late January, (an entire industry collaborated to nerf a short squeeze) I would give this app zero stars if I could. I would even give it 1 one star if I didn’t know they are more likely to delete my review. I believe Vlad would make a great politician, and “robinhood” is a class traitor. And I’m sad to to have been fooled.",da4c0a35-86dc-4546-9bec-79d201c4e367
user control during volatile stock market: ,robinhood,2/3/20217:56:00 PM,2,"I like this app for the fact that it offers many great features for retail investors but after this whole debacle as a company I can’t believe them when they Name themselves “Robinhood” and their actions go against small retail investors. To know the complete truth behind all the arguments that have been said in terms of they are looking out for us or hurting us by setting up road blocks to they themselves influencing and affecting the market to benefit bigger investors etc, in my opinion it did not sit well with me and I have to rate it a 2/5 when I had them at 4/5. Simply put you can’t trust a group with your interest that stands for one thing but does another.",920f1b61-0608-4c97-b1b1-de8368b8821c
" beginner friendly: placing orders for newer users, open account and start trading
crypto access: easy to access
order placement: cumbersome for experienced users (in investment)
customer support: not good, better with other firms
price charts: lacking in detail, quality and functionality",robinhood,3/22/20218:01:00 PM,2,"The app and Robinhood as a brokerage are ok, though not great. I use them mostly for the easy access to Bitcoin and Ethereum, but with what was previously Robinhood's greatest benefit (zero commissions) becoming the norm across much of the retail brokerage industry, I seldom use it for much else beyond crypto.

Coming from someone with experience using Interactive Brokers' app and desktop software, ThinkOrSwim, Schwab's app and desktop software, and who has regular access to a Bloomberg terminal, I can tell you the Robinhood app is nothing special. The way orders are entered is probably helpful for newer market participants, but I find it cumbersome and drawn out as someone with more experience (I don't need to go through 2-4 different screens just to say I want a limit buy order for X quantity at Y price!).

Probably my biggest gripe, however, has to do with the price charts. To say they are lacking in quality, detail, and functionality would be an understatement.

Overall, Robinhood is an ok brokerage that makes it very easy to open up an account and start trading or investing, but with the playing field in terms of zero commissions having been leveled and other firms offering much better options in terms of their technology and customer service, I think it's worth your time to look around once you have some experience.",672df48c-9996-4f8f-92f2-6b8a0d4dda08
"friendly: easy to understand
user control during volatile stock market: ",robinhood,6/7/20211:17:00 PM,3,Ok so I think the app is a good app to invest east to understand... but outside of that I don’t like the way y’all like to take take take out of our accounts anytime you want y’all got to chill because we all know y’all not the best and people already feeling like y’all be jacking us out of our money which y’all do in some cases if y’all gonna be for us then be cause if not we leaving... and on another note stop trying to control my money for me if I want to put it in another account so be it that’s MY MONEY...,280faf04-e426-4cfc-9004-32b6191fb878
"informative interface: charts, after market information, instant credits on buy/sell, differentiated time frames of gain/loses (week, month, year)
customer support: lacking, automated chat responses
performance: loading time delayed
user control during volatile stock market: ",robinhood,8/8/20214:34:00 AM,3,"There are legitimately a few pros and cons.
Pros: charts, aftermarket infoeven if accessible on other platforms, ease of buy and sell with instant credits, the ability to see differentiated time frames of your gain/losses(week, month, 3month, year, lifetime)
Cons: we all know what happened when Robinhood blocked trades during high traffic of gme and amc, when there is a company split the contract options go to .1(so it’s an automatic loss), loading time is a little delayed so sometimes I’ll have a price on Fidelity that would be slightly different from Robinhood, and last but definitely not leastI dislike that there is no customer service number like, SoFi or Fidelity.It’s frustrating to “chat” when you get the same automated responses.",4a078b63-f39a-4bef-9c8d-491880301767
"request for customer support: 
more clarification on Credit: how to use margin account about charges",robinhood,3/2/202211:59:00 AM,4,I have been with Robin-hood over a year .I have traded several thousand dollars buying and selling stocks and crypto .I have beenvery satisfied with the company however I would like to see more clarification about Credit about how we can use the margin account about the charges and it would be very nice to have access to customer service so we can ask question especially for people who are not experience and like to go further thanks,8c9a9d2f-8bd3-4791-8f0d-115c4603d9cd
"user control during volatile stock market: 
friendly approach to stock market:",robinhood,2/24/20214:29:00 PM,4,"I'm making this in early 2021 after the GME debacle. Robinhood is a comprehensive, easy approach to the stock market allowing vast numbers of people to engage in the market that wouldn't have otherwise. Robinhood allows ethical, more democratic capitalism to flourish and more ensures companies that the public enjoys gets the support they're due, like Tesla and Apple and such. Many believe that having too many individuals being able to trade so easily ""gamifies"" the market making it more like just gambling, but the benefits of these services far outweigh the negatives. Robinhood recently turned off the ""buy"" button on some stocks sort-of like how the exchange can limit trades in a stock market plunge, but I believe these actions should have much more regulation and guidance out out by the company before they do anything like that in the future. Robinhood is a great start to absolute public trading, but just like many things in capitalism, it needs clear left and right limits before people trust it more.",822a4f8c-a2d9-4454-8323-a3e9e644403c
" track and view options interface: see price movement
improvement request on real time tracking of options changes: since last viewed/used, red/green flashes next to the name of the stock",robinhood,3/8/20227:56:00 PM,4,"App is great love the new feature that allows you to track and view options and see the price movements. That’s a great way to allow people to get used to the platform in general and trading options there but one thing that I think would help a lot as well tho is if the app could indicate when certain numbers have gone up or down since last them or if it could be in real time . for instance if I were to go and view and options Delta I would like to to see it flash green or have a green arrow next to it indicating that it has gone up or red to show that it is going down , with Greeks it’s sometimes hard to keep track of the movements in values as to whether it went up or down because you would have to rely solely on memory or meticulous note taking . Hope this helps … ps whoever added that feature or whatever team worked on the feature for the watchlist on options actually deserves a raise forreal. Shout to you 😮‍💨",1671f27d-0ff9-4501-83f4-4c898eb480ac
" delayed fund access to bank: takes much time
interface designs: graphs and diagrams in local time",robinhood,4/16/202111:30:00 PM,5,I love everything about Robinhood you can see diagram and graphs see how much it used to be or local time the only thing why I put 4 stars just it’s take so much time to Process to add funding and also withdrawing to the bank I wish they do a quicker funds and sending it back to the bank that’s all it needs to update,992e1f4b-c4fd-4a26-9a92-5b950a4402f0
"ease with tax reports:
easy transaction of shares or cryptos without fees:
easy tracking of portfolio
detailed information of history transactions:",robinhood,12/5/202112:06:00 AM,5,"This is wonderful to buy or sell any shares or cryptos without any commission or fees… and it’s so easy to check on your portfolio ups and down… for day and overall… which helps you to take better decisions… and moreover it’s give detailed info of the history of what you bought… the price, date everything which helps to generate report for taxes… I love this app…",9fd2b2a3-ae1e-4522-9521-509f37e1d3d8
" delayed transactions with banking: debit checking money transaction taking long, should be minutes",robinhood,1/3/20211:58:00 PM,5,My money isn’t getting transferred fast enough to invest have to wait too long don’t see why when it’s a debit checking you seethe money is there the transfer should only take a minutes you can buy lottery tickets with the state of PA through your debit card if it could be done that quick with the state Robinhood can surely do better than the state of Pennsylvania in there operations lol,0ac3ed39-9323-4300-99bc-6f1b189f2496
,robinhood,12/14/20218:56:00 PM,5,"It’s the best thing going “When your calculator can count that high” put some respect on that name: “Robin 🔹Hood” 🏁Because the people came to win with ☝️🏁. Dooooge baby’s Buy the Dam cyber pimped out trucks 🛻 people Elon love it $ The Mars Gold truck he built for us young orwelliaons put the dogescoins all on a spaceship 🚀 the idea is the next robin hood will help build an Octahedron Dome 🍙 in the white city on mars, Robin is the key to pleasure please take us home $$$$ Robin Hood “word to the wise “ push that dogecoin ⤴️Baby’s on the hood like it’s MIA 🌕🚀. 🤙👌👌🖖",3ff0384b-c5e6-449d-8981-c3cbcb72161f
 delayed fund transfer from Robinhood to new broker: long processing time,robinhood,2/27/202111:22:00 PM,5,"I finally decided to swallow the bitter $75 pill to make a complete transfer to my new broker, however even leaving Robinhood wasn’t gonna be easy.

My transfer is currently stuck midway with my balance at some arbitrary non zero value, my cost averages haven’t been updated in my new broker even after 25 days of starting transfer. My new broker told me that it is supposed to happen within 15 days but Robinhood is unusually late on all the processes due to mass exodus.",eeaf6ad9-6527-48c4-b1c9-f190829af5b2
commission free trades:,robinhood,5/9/202111:09:00 AM,5,"Thanks for providing a platform for the average Joe who wants to invest in the growth engine of America and the world, usually the domain of financial giants and the rich clique only.Commission-free trades enable small investments to grow and allow ordinary folks to use the latest technology in smartphones and apps to do what only Wall Street professionals could do in the past so Main Street has been enabled to benefit from industrial growth and emerging technologies too.There are risks of course study, training and experience are essential tools necessary to be savy in the markets.",6cc8767e-ab97-4d2c-89bb-76e1543c592e
user control during volatile stock market: ,robinhood,1/28/20211:43:00 PM,5,RobinHoodapparently will now prevent you from buying stocks their owners don’t want you to be able to buy even when competitors including ones in other countries allow trading on the Same stock they don’t want lower income American to make any money they are unAmerican market manipulators use other services like TD Ameritrade,4541a530-eb9c-45fd-bc4e-766af3396869
easy trading experience:,robinhood,5/12/20213:49:00 AM,5,I had never done my own stock trading I tried it on one of the other sites seem very difficult Robin Hood makes it very simple and all information is on one page of every stock you own I started with $1000 to test it and I’ve got a lot more than that now I’m trusting it totally and I’m planning to put a lot more money into it. I want to add I’m not a youngster I’m 80 years old I’m trading my own stock so thank you Robin Hood for making it a lot easier than what I thought.,ad262258-7d7c-4449-8806-18a2de2cd9a9
"interest rate: satisfied with 3%
suggestion for sorting stocks feature for customizability:
user control during volatile stock market: ",robinhood,3/4/20225:28:00 AM,5,"I need to be able to sort my stocks without having to drag like sort by a-z or sort by total % earnings Sort by holdings display data More crypto options And most importantly MOST IMPORTANTLY im sick of every 1/7 stocks I buy to be missing data like history and avg cost I shouldn't have to write down my purchase price somewhere else for fear your app wont save it as it should Good job and thanks for the interest rate at 2.5 Everything else you guys are doing is great. Youve changed the life of millions of people with little to no experience in stocks for better or worse, but what’s ñ is h agl the accessibility to many people that didnt have it Stay true to your robinhood name, make it part of the company credo long term even after you ipo and grow significantly and you will go very long Thank you 

 Edit: I dont like the fact I cant buy more positions of certain stocks that I was once able to buy and now can only sell out of. company has now IPO’d and interest rate is now 3 instead of 2.5 People have been requesting the sorting feature since 2017 still no changes to facilitating organizing or customizability. I understand it’s important to make it easy for new investors, but there needs to be options for now not so new investors that want more info and can understand more complicated aspects of investing I suggest this in order to not only attract new investors but attract and retain the not so new investors thank you",43e27051-58e3-4e4e-aada-6a47866e3b34
"user control during volatile stock market: 
declined interest rate after advertisement:
low margin rates:",robinhood,1/28/20217:55:00 PM,5,Don’t get robinhood they crash when you need them to work (March 2020 covid crash). The app has bugs (why did my stock that says appl somehow show me Tesla) and they reel you in with low margin rates and let’s not forget the magical 5% interest rate for you banking with them all to have that dropped almost as fast as it was advertised ... when it comes down to it they are no robinhood more like rob’in the hood cause when the average consumer had the opportunity to make money they closed that option down to protect who... the big player the hedge funds so what they don’t lose their shirt... a bunch of people found a way to make money fair and square ... just cause it is through a social media how is that different than the literal tv shows and channels that tell people what to invest in... assuming their own customers can’t make choices and pulling the plug because of “market volatility” get a grip ... stop calling yourself an app for the common people and drop your transfer rate so we can all drop your service in peace.,c9aa4d19-2a3e-4765-8571-2d5177e112ad
 personal safety concern: dropped in unsafe area and asked to get their services,uber,10/6/20232:34:00 PM,1,"I did ask him to drop me in the haram and he dropped me in a ofice to sale tickets and service I didn’t ask for and try to negotiate with me in a very empty and unsafe area with no one is there very far away from what Iasked for, I was so scared, and I end up of payinga lot of money to those People e to make sure that I’m safe place so he is takingme to unsafe ariaand forcing me to gettheir services otherwise I will get ll be in the middle of anywhere that I know very scary and bad experience",98fe2ca0-74c4-4d0f-93fb-f5b650411bb6
" customer support: generic copy paste answers, repeat the problems",uber,12/26/202110:09:00 PM,1,"I get a different customer service rep every time they respond to my message, so I have to reexplain the situation every time….and then they don’t read the above messages so they provide generic copy paste answers that I have specifically stated do not work, per my earlier messages. For example, I spoke with 7 different representatives over the course of a whole day, and they kept passing me off to a “specialized team” that gives copy paste answers.",05b127cd-7398-41eb-ab24-20bcf05dce8a
" lost item retrieval issue: no way to contact driver
customer support: not supportive in handling lost item issues",uber,10/18/20227:03:00 PM,1,"I had an appointment, I ordered an uber drive, when I arrived and get off the car I turned back to get my paper(for my appointment )and he was gone, I tried to contact with him no respond, talked with the Uber agent, they just don’t care about they are happy that you lost item in the car so they will make money and get advantage of your situation, don’t relays on Uber for your appointment or jobs, they don’t care about you l, and this ismy personal dealings with Uber!!! 

I hate Uber never will use it again",8cc1c7fb-34cd-4dff-97bb-b774c847b8b1
 unauthorized charges: charged for a ride thatuser never asked for,uber,6/19/20225:14:00 AM,1,I’m very upset I was charged for a ride and never asked for a Uber second I don’t even have the app because it’s been messing up but Uber charged me for a ride I didn’t receive a text from a driver plus how could I when I don’t have the app well this definitely made me suggest that I’m done with Uber scamming and stealing money no more and I will not recommend Uber to know one I’m going back to Lyft but I will get my money I don’t care how Uber will release my money and im reporting the site,bcfaef30-b7c7-44a4-b87d-58d51640c2a0
" high price: ride charge
driver earning: rumor heard that driver make less
customer support: need for dispute resolutions",uber,2/19/20232:19:00 PM,1,"Uber is an absolute scam of your money, I’ve been using it for years cause I don’t have a choice and the amount of money that has been stolen from me that to this day I haven’t gotten back because people stole my card info is crazy, the prices they have on there sometimes is ridiculous and the drivers I heard barley even make any of that money I spend on the Uber itself, there is a whoooollllee lot that needs to be fixed and there needs to be a better support to get ahold of for all the money stolen",492ac11e-c94a-4f14-9370-eae5021e1f11
push notification for ads: ,uber,2/7/20229:12:00 PM,1,"Uber has taken advantage of the fact that they get to push notification (for rides, which is appropriate) but used it to advertise for their services which should not be a push notification given most of my setting on my phone. This needs to be fixed, becusse I only want to be notified when my car is close or food is near I don’t need a Lock Screen notification for $0 delivery fee from a restaurant I haven’t eaten at.",df4b5ee5-0539-4a8b-8de1-78bd055ab512
 unauthorized charges: extra charges after ride is completed,uber,2/16/20223:28:00 AM,1,"I prefer Lyft , this app is ridiculous, but Jen you pay a fee , after you get dropped off and settle it’s an additional fee taken off my card or my Uber cash , I do t understand whatever price it says at the beginning it should be only that price , it’s ridiculous, I’m getting charged for every ride extra and I don’t be late or nothing , what is the money coming off my card for now I could’ve seen if I always late but I’m always on time outside waiting for them to come and then I look extra funds are being charged I don’t care if they’re in Africa it’s ridiculous that I’m paying an extra fee atleast let me know first if that’s how much I’m paying , it’s crazy , I work too hard for my change and got it to be taken stupidly is ridiculous and I obscured",942a4091-3f5f-4741-96c7-ba9c98ef307b
"customer support: dispute resolution issues
unauthorized charges: accidental charges more than actual ride
price manipulation: drivers accused of inputting price higher than rated on the meter",uber,7/30/20227:22:00 PM,1,"Had no issues with Uber in America, but in Turkey app is awful, let's drivers manually input the price and they always attempt to charge a higher rate than is listed on the meter. Have had to contact support multiple times when they 'accidentally' charged two or three times what the ride was supposed to cost, and you should always take a picture of the meter because the price will come out higher than it should be 90% of the time...",5358806b-8a17-4029-a554-050a8664bba4
"high price: 
schedule ride issues: unexpected denied access to schedule rides",uber,9/1/202211:07:00 AM,1,"I’ve been using Uber for about a year now to get from home to college and back, and it has been fine outside from the outrageous fees to return home sometimes, but on August 29th I Uber wouldn’t allow me to schedule a ride from my house to the school when I was able to do it perfectly fine the previous day. My mother has to drop my little brother off at his school as well as work her own job, so I don’t want to bother her, but I have no choice, thanks to you.",40f15521-ebdd-4249-a25b-66f68e615f16
"customer support: dispute resolution delays
refund issues: delay in processing refund of charges caused by late drivers",uber,12/27/20215:46:00 PM,1,"Uber owes me $35 Uber Cash and is refusing to respond to any of my messages now (for weeks) because they don’t want to honor their own policy about late drivers for rides that are reserved in advance. I’m confused why I can’t even get a response from anyone about this when I have followed up once a week for the past 3 weeks, and why all the responses I got initially only addressed the refund policy (when I was asking about the RESERVE POLICY I linked to it in multiple emails I sent).",e3364895-6b52-418a-beac-8850da39466d
"unauthorized charges: asked to pay charges incurred months before
account access issues: denied due to disputed pending charge, unable to schedule rides
customer support: no help",uber,6/26/202211:15:00 PM,2,I used to love driving in uber but throughout the years the prices and customer service has gotten progressively worse sad to say it but it’s true i paid for a ride in april it’s almost july and they randomly let me know a few days ago that I didn’t pay a charge almost 3 months ago and i did and i tried to contact customer service due to the fact that I can’t get any rides because of this mysterious payment but of course they were no help and now I’m stuck with an account that can’t be deleted do to the fact that they want me to pay again! If you can stick with another app i would because uber is 👎🏽👎🏽👎🏽,6f164a42-08d1-4f8e-8ff5-b0cc5dc55415
" driver earnings: long distance rides not paid well to the drivers
request for an option to select maximum distance willing to drive for the drivers: to minimize ride rejections
customer support: missing help from them
schedule ride information in popup screen visibility issue: small fonts
request to minimize instant ride requests to the driver once they finish the earlier ride: might still be unloading/loading
driver rating riders unjustified: unpaid tip might issue bias towards the riders, or towards riders arranged by third party like hospital, rental cars
acceptance ride calculation: works with rejected rides, not with accepted rides",uber,11/8/20236:41:00 AM,2,"1) Acceptance calculations only ‘works’ for rejected rides. Counts of accepted rides does not go up
2) 3rd party ride arrangers (hospital. rental car..) rides = zero tip 100% of times; not fair since the riders don’t have ‘skin’ in the game. Also how should we rate the rider if it was arranged by a 3rd party
3) The idea of drivers providing an instant rating for the riders is not fair. After providing an excellent service and not getting a tip, how should we rate that without knowing 
4) When using destination and long pickup is accepted (> 6 miles) a long pickup fee for distance and time is not added which is wrong. Driver is still driving a long distance to the rider even if it is on my way home or when I try to reach a busier area
5) There should be an overall option for the driver to select how far he/she is willing to drive for a given ride as a maximum so proposed drives will not result as rejected
6) The popup screen with proposed rides has small font size for crucial ride/distance information and should be bigger so it can be read
7) Customer service is biggest waste of time, nothing gets accomplished 
8) when a ride reaches the destination and the vehicle stops, maybe don’t send new ride proposal popups since the driver might be unloading luggages or helping the riders get out",f24f58b7-8d44-4aa4-91e9-ed9b72cd8255
"cash balance redeem issue: unable to offset cash balance for a trip that costs higher than trip cost, causing to pay from card
customer support: no help 
account lock and fund transfer: due to the cash balance redeem issue, app locks up and unable to add fund to the app
redeem gift cards issues:due to the cash balance redeem issue and app lock,",uber,5/27/20233:20:00 AM,2,"Amex plat & gold card holder users beware!!
When booking trip or ride, if total payment exceeds available cash balance, the app locks up and you are not able to add any additional cash to your account are also unable to redeem gift cards. I am now forced to pay the full balance with a credit card and let uber cash expire at the end of the month due to the issue.My cash balance of 8.09 cant be offset on a trip that costs 8.68 and am unable to get any assistance from Uber in rectifying the issue to allow me to use the cash balance for the transaction and to use my backup card for the remaining ~.60 cents.",5f3357fb-4f3c-4036-baf7-bb10e8903881
 late drivers: assigned drivers far from location,uber,3/14/202210:50:00 AM,3,I like Uber in all but when it comes to the morning time I really dislike using the app because instead of giving you someone closer in your area they give you drivers that 25 minute from you which causes people to be late to there destinations and we done been paid all that money to be late y’all really need to fix that because the drop off time be so inaccurate for real so it’s like your lying just to get us to book it.,34d7f6a3-1996-47d1-b7ab-8f75d992cace
 driver destination drop off communication issue: attempted to drop user in place other than their destination,uber,10/17/20223:21:00 PM,3,Three times and counting the driver has use the Uber navigation app and attempted to drop me off in the warehouse District next to the Brooklyn Queens Expressway on 49th Ave. in Queens. I live three blocks away at 30th Ave. and 49th St. One driver didn’t believe I knew what I was talking about and insisted that I did live at the warehouse he was trying to drop me off that! I managed to get him to take me to my apartment instead.,ea2c8187-2dc8-48da-82d8-871f12eac6c2
"timed ride issue: unable to view the schedule information, making the users book a new ride
ride cancellation and double pay on rider's end: rider forced to cancel and pay for a ride that they could not view before. ",uber,4/26/20228:45:00 AM,3,"I had placed a timed ride and it found one but then when I went to click on the app it sent me to the Home Screen and I couldn’t see that I had one anymore so went to get a new one and it let me, soon I got picked up by the one I just ordered then I got a text saying from another driver that he has arrived then I had to cancel the other that I didn’t even know I had and it charged me $20. It’s honestly so frustrating because it didn’t even show me I had one and even when It sent me back to the Home Screen I was like refreshing to see where the ride I scheduled went and I even want to upcoming and nothing showed up.",498996dd-ad57-489b-8750-b9109e5867c3
" rider experience: able to summon ride, view schedule information and complete transactions
push notifications: constant notifications after completing rides",uber,10/9/20235:23:00 PM,4,"The ability of this app to tell me what’s available, summon a rider, tell me where he or she is, and finish out the transactions, It’s just wonderful, but I can live without the need to disable app notifications once I arrive, or rather return home, because of constant unwanted unsolicited notifications. This is poor behavior by otherwise great app.",17a166e6-1604-42ae-9a18-2ddc7407af5b
" ride pick up issue: map showed driver arrived but rider did not see him
driver communication: language barrier between driver and rider
cancellation fee: request was cancelled since driver and rider didnot meet causing rider to pay cancellation fees",uber,2/25/20238:44:00 PM,4,"First time I request uper in Paris and I was waiting until it shows in the map that the driver he reached my location but I didn’t see him and I was trying to call him but he didn’t speak English and i was waiting in the same spot more than five minutes and I got a message from uper saying that my request was canceled and they charged me 7.50 € as a cancellation fee. 
I think that some uper drivers are not well experienced and honest with the people.",ad3ace6b-e687-4c97-9d45-2f1dfdcb0966
" lost item retrieval: driver accused of stealing the package
customer support: unable to contact driver for the lost item",uber,6/25/20225:20:00 AM,5,"This app is great but two days ago I got a bad experience I sent a package to my brother work and the driver stole the package and I haven't heard anything about the driver and uber didn't provide me with driver's phone number, I lost 100 dollars 😓😕 at least give me the driver's number to call him and make a deal with them to return my package 😪😪!",38e3bf2e-2c17-46e6-82e7-51dd1f53ec55
 premium users ignored by driver: refused calls and drove around,uber,5/18/202212:04:00 PM,5,"Had several back to back horrible experiences including using Uber Premier as drivers in Tampa refused to answer calls and drove around rather than cancel. Uber developed amazing algorithms to defeat regulation, maybe turn that towards policing behaviors every user has experienced.",e5bcc9ef-24d3-41a6-a15c-4f21b0eac369
" price surge: double fare during peak hours
driver earning: rumored that driver do not get increased earning from the price surge",uber,4/17/20233:23:00 PM,5,Excellent method as I wrote on the title however when there is a demand or shortage of Uber driver 1st thing that Uber does is raise fare double last night no gas to be found issue at port of Everglades therefore so I parked at a gas station at 8:15pm Uber home $59 this morning at peak hours Uber to the gas station $22 my point I mention to the driver the money is given to the company not to the driver,67c03a50-1589-483e-9efd-f92e3cfc4087
"clean vehicle:
smooth ride experience: ",uber,10/27/20236:51:00 PM,5,"I was stressed because I needed to get my car to the repair shop and from there to a hair appt and by the time I was able to schedule my ride, Jason arrived 3 minutes later and got me where I needed to be promptly in a nice clean car with a smooth ride.",4c617edd-9378-4cc0-81f6-7598ff177f42
 unprofessional driver: running errands before picking up the rider,uber,7/29/202212:20:00 AM,5,I have a screen shot of a Uber driver saying in a message that he had to get some food before he picked me up you guys need to make us able to report stuff like this it’s unprofessional I’m gonna keep posting it on my Instagram until you guys fix this happened to me twice first time was a week ago and now today?! Yeah I’m very upset,bd3107e5-eee3-473f-b98d-4faae6e0939b
" personal safety issues: driver safety from getting robbed, suggestions for tracking and alert to police button",uber,12/9/20224:25:00 AM,5,I’ve been seeing Uber drivers getting robbed n killed but I think Uber should have tracking while the driver in service n make a button too alert the police when they in danger I see that as a good idea keeping the driver n the passenger safe at all time,e71fc751-2261-45f8-a545-beb3543b6982
,uber,11/29/20228:58:00 PM,5,"Thank you for providing me with your wonderful service!I have a traumatic brain injury (TBI) & due to some side effects of my TBI including varying degrees of double vision caused by fatigue, etc (not going to go into all of my TBI related problems….).Just know that I am disabled due to my TBI) & I am not legally allowed to drive.",31a60d59-d22e-450f-9b35-4cd8ae41c9c6
 price manipulation: drivers taking more money under pretext of many reasons,uber,7/15/20238:01:00 PM,5,"..I started using App Uber in Turkey, my observations on the drivers are that they exploit the passengers by taking more amounts under the pretext of many reasons (the passenger is supposed to ask before walking on the paid or unpaid route) and does not abide by the amount written in the father, for example, he does not have an exchange .... etc. I imagine that These behaviors have a bad effect on you.. Please do not be disturbed by my opinion",0b804d52-1053-4e8d-a630-54aab11c13fe
 safe navigation: driver navigate to the destination safely on route never taken before,uber,10/12/202311:14:00 PM,5,I feel so safe with my protection of the drivers for Uber and I was going home from Naples and the driver took a route a never had before been aware that it was correct way to my home and the driver insured me that this was the best way to get to the home because of the construction of the road that were going on and it’s my pleasure to use Uber for all my needs to get anywhere!,6a1e586d-a622-494f-838e-a234ccb71c95
driver skills and personable attitude:,uber,10/3/20235:11:00 AM,5,"I was beyond impressed with Francisco’s driving skills, professionalism, appropriate conversation when I asked him questions, and overall incredibly important trip that he enhanced in every possible way today! Uber does well to hire drivers like Francisco!",520497a5-5b66-45ac-b562-3cfe1e517bb4
,uber,1/2/20235:26:00 AM,5,"A simple trip from Walmart to my house with my little girl and he was one of the most unbelievable angels I’ve ever met in my life. The blessing that he bestowed upon my family will remain confidential, but the only thing I will say is his wisdom is priceless and he is the kindest, most amazing stranger. I think I’ve ever met in 40 years.",dc468624-f38c-4b91-8094-ed54df22ee46
" driver language barrier: driver did not speak in common language, suggestions for information to driver in their own language",uber,10/16/20231:58:00 AM,5,I needed a round trip but being unfamiliar as this was my virgin journey I didn’t know how to book it or make it a round trip! The problem was with the language barrier we weren’t able to make it happen so maybe a bit of help via Uber corp with a specialized handbook or on line video allowing any driver to access the information in their own language,b9074a64-85a0-48c5-ae08-76ccd617c385
personable driver attitude:,uber,11/11/202311:00:00 PM,5,"Nicole was the best Uber driver I have ever had, she was kind and prompt and patient with superior customer service

She deserves recognition and any financial bonuses that are available

She really helped me be positive on a difficult day and I am thankful for her today, and recommend she be recognized for that and to know she is appreciated",4d5f73e5-a420-4139-bf14-fefb456337ba
 request to add Apple Watch and Samsung galaxy Watch app feature: to not have to pull phone out during raining seasons,uber,2/20/20237:25:00 PM,5,Please bring back the Apple Watch app for Uber because it might make my life easier if I use cellular feature on my Apple Watch. Also please add a samsung galaxy version for the Uber app so that it can be used as a separate app so I don’t have to pull my phone out of my pocket when it rains or snows out.,8918c77d-93d3-43cb-8ba9-2098e8ac2702
"account banned: reported to be underage
customer support: no email
verification process: no process to verify age",bumble,12/6/20222:07:16 AM,1,"I’m 21 years old and got banned off this stupid app because someone reported I was under 18 when I’m not and bumble refused to do any type of verification process before just banning me; therefore, I wouldn’t use this app because if some decides to report you bumble will just listen to them without doing any kind of verification process for you to prove you’re over the age of 18

Bumble I don’t know if you are going to respond to this again but no I’m not going to do that do you wanna know why? Because when I try to y’all just said oh it’s because you’re under 18 when I’m not you guys have no customer service number no email you guys are a terrible dating app",fdf01b85-facb-43cb-b70e-16cc6bbbbd71
"advanced filters taken away for free users: free users as in subscribed to premium
profile visibility and choice filters: profile not shown to selected pool of people",bumble,9/10/20231:28:18 PM,1,"Bumble used to be the best app out there — in a world where everything is owned by the super greedy Match group. But over the past year, I have noticed them slowly going down the rabbit hole of valuing money over helping their users build meaningful connections.

They’re taken away the two free advanced filters for users who are not subscribed to Bumble premium, meaning if you’re looking for a relationship, certain values or anything else, you’ll have to swipe through a sea of people who do not meet your wants/needs.

Even when you pay, which I have, they continue to show your profile to men who in no way shape or form meet your filters, which is frustrating. Once my pay period is up, I will be deleting this app for good.",ac5c4cfe-57a4-4133-88b5-ae9366f3af97
